Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
3.3031771607905043,3.1862172802733357,2.9032287967348576,3.3748357445151607,3.391036626828221,3.295936668636556,3.3626110588131763,2.2874347417862944,2.4749706430362033,2.5158361239585574,3.2901641834297286,3.2626484070880934,2.710273549121149,2.831883887120987,2.3217946804309215,2.635602637031719,2.559445507880287,2.2473399841230144,2.8540976758820817,2.4037046916471807,3.3398068665713434,3.070221047555341,3.3377050166925115,3.537641848585045,3.623643607317533,3.2464782528940064,3.059623725891254,3.1785006052759317,3.0297181659479393,3.181117216205572,3.614097869255145,2.365390761868586,1.821813074689779,2.423728968729998,2.8477343190881137,1.9903113438339397,3.6240294230080283,3.124404729576732,2.0488245313976527,3.6951091994075482,3.4683773501635216,1.947346673528682,3.472304905481946,3.4334525133047826,3.177193377576014,3.2320882772627995,3.222191348003393,3.3991283014623686,2.7995256306981937,3.912045957549767,3.6417066568284424,3.59606817085471,3.465386938320636,1.6174342211204094,2.995488721205106
3.523481185518674,3.377353745459756,3.212324434203438,3.560938701417137,3.577775953490961,3.5882570836162873,3.6401257885656957,2.4240965616963326,2.5806237380670036,2.631920489505976,3.5437227775228557,3.5086344141126427,2.7925087679875746,2.9146503775016046,2.4287502244483075,2.724372834546935,2.7040731464646095,2.4031485702657083,3.036793135536956,2.570553378977434,3.579346894720462,3.5752094851810927,3.6850191705749564,3.7582395136910454,3.8476510969942983,3.4481891301748018,3.4035551247437508,3.387590784763807,3.3519367427873563,3.3784362412357254,3.8185035212747653,2.5571517900900695,2.0939907198606433,2.7361399421771657,3.1785348755705534,2.748957809782924,3.788161535349654,3.4030243144424084,2.459110845965751,3.902153790259962,3.7925452553693884,2.234031860699461,3.6059631736952853,3.678863170507869,3.5236264607088557,3.574261571902881,3.5774085085171508,3.581882752133221,3.113462995077367,3.9922978252319328,3.847359091582268,3.816560722582804,3.7113003593305924,2.007347288604216,3.238924438416488
3.552293224767655,3.404918669629072,3.2336969842489314,3.622462267783388,3.6106609864280563,3.546138051746623,3.6477608935985906,2.449916499367072,2.639880688670479,2.671553376220407,3.55122307844425,3.5163633682137423,2.884458854689361,2.9981068189564053,2.4806191594195828,2.7955391187786343,2.7337329354980633,2.4151404680797945,3.020622130604464,2.579620876217832,3.5916948028500757,3.6630333804095647,3.659458316362704,3.8016918839639575,3.9118768484023168,3.4861447815669613,3.3560646636753377,3.431557905863611,3.384139797862317,3.417111666039035,3.8627322348885125,2.5380311299779486,2.0424251542201852,2.6860143161667973,3.1544323178033835,2.2705892722922503,3.8290103218320817,3.4095916433014235,2.3352967588429334,3.911945179385794,3.7639583445819946,2.213991193508948,3.6713080835915948,3.7132422242895053,3.500816844745028,3.553410294243553,3.523285938938618,3.6647634828598927,3.112450656640314,4.080120964329292,3.9114558760779095,3.875314031533169,3.7652698964718287,1.9646841010137253,3.248363384442499
2.9111527856376473,2.795420035383198,2.575315986286763,2.902911302573979,2.941505783263625,2.864227806142288,2.9595218556971354,1.9216107758408625,2.0757947554180327,2.109428945167391,2.935291137205898,2.87548805418215,2.3025659720746714,2.452071618640522,1.9915864238935665,2.2518672416349887,2.1530824622374642,1.867120837305009,2.441683957613819,2.0599773863281343,2.903463432103798,2.752563803854175,2.920454109984905,3.0808058427107903,3.1664431141116,2.7749841132460222,2.7699008148719293,2.7382529800209676,2.78819198485474,2.7275185362418193,3.128854450157257,2.0039278439170722,1.496180757452968,2.108696637660756,2.4820748337124052,1.8109879130542015,3.1715863559006943,2.708837558194477,1.7735767599845005,3.231009733339544,2.9911077411755933,1.6422166725512066,2.9259475784536892,3.0466398827735968,2.843229574893832,2.8905496959428545,2.996459883719464,3.0116912027044695,2.5192893468286113,3.4097135238506806,3.1644263438716234,3.1254387310219967,3.1377328164445077,1.4872329878114035,2.6132891237026903
3.1545345336129396,3.025074242346472,2.7926710673619035,3.1395213555744297,3.1930275598433093,3.056211259123657,3.1782345058714876,2.002878840133573,2.127590915736821,2.1762363152241115,2.9475769287269245,2.9049409707577363,2.352613156131389,2.5165432369124345,2.002537021802789,2.322471205311676,2.231070826905642,1.9303367346938134,2.5957690975324583,2.164206713152696,3.15368809666034,2.991072584300219,3.057844126178108,3.2457969563958846,3.3792607493531093,2.9859449333538395,2.9081976499728452,2.9773445616344607,2.9016828705004527,2.9376978635689692,3.3780074424989155,2.203834756527182,1.673893266861623,2.2523811582996793,2.6590616766224935,1.9504472994664135,3.37784456190422,2.913202251129841,1.9217358926380317,3.451927709975518,3.232827732104287,1.7724268550417719,3.110704367753437,3.2209709924828474,3.0036878244488636,3.0831522288417257,3.122615266011021,3.252357887885141,2.697911418600802,3.548917515575649,3.404112242253649,3.3583399597140686,3.293279724099115,1.6425269297840006,2.775532293318423
3.242687395566023,3.1193383468064018,2.909357477314794,3.313371790220227,3.3101250626091927,3.2763078920145805,3.3588293193536245,2.2077364883915576,2.3697510555914776,2.414474020452043,3.2305418728334563,3.175699873349077,2.600924549634961,2.743507828781119,2.2171442167620006,2.535732230930336,2.483990271026004,2.164119474149177,2.767300059264561,2.320326177172595,3.2843845216813627,3.291996098793405,3.4064600109142678,3.4613444809327647,3.5618474714660042,3.137328396775092,3.033407236069389,3.141446592189838,3.182254508360739,3.111932605711869,3.5362316236376277,2.33260146702158,1.8458787084019688,2.392559778815598,2.8190647707577505,2.0577571493169255,3.527885496008015,3.1466974966665684,2.141858366819285,3.5855388350780557,3.434159758505206,1.9410009146968386,3.3165303195833284,3.394069262769215,3.2778942731217366,3.3335345665388907,3.2380902724991225,3.373032891611359,2.848227402891627,3.721880149737535,3.547145267415334,3.5432682752088627,3.519414758263542,1.6871867532797826,2.9617625163659946
3.0883436698873417,2.917263776419155,2.761400492406987,3.1522203586118867,3.137092516257324,3.1388949276561546,3.1736901002289963,2.07165880290209,2.2333672945956415,2.249663308051096,3.096574102912381,3.0504782030419895,2.453584282687715,2.6029422707566945,2.0842464957526445,2.332468161448635,2.2837130075330596,2.006188561783754,2.5572865695727103,2.1763951423987034,3.0949750790926758,2.7373367410795875,3.118554733033176,3.289293838981644,3.3108103732625818,2.966729571451994,2.932219116037373,2.9881342426845325,2.9262839071293736,2.9302633619893026,3.40339787335004,2.3176385210705104,1.7796711693157246,2.254246780120901,2.65452720192819,2.0572726309208536,3.330615209188125,2.898346591794104,1.996705724181666,3.465499498648915,3.2467330379125094,1.905801157592992,3.11177071880921,3.1804344085727134,3.056409679769305,3.12333799792198,3.1399574095209997,3.043712973543949,2.7992003475944367,3.5209364853462786,3.360195418465696,3.3584443338975705,3.3186055433333213,1.3807536415859316,2.7882645808154285
2.409458400508854,2.2823972776881005,2.0435957898156007,2.3808059820574288,2.396525046419882,2.2772927694386245,2.45450487350048,1.4279888648724246,1.590895831831665,1.6528655276143205,2.350364251613284,2.344421994562748,1.836835927636912,1.980803919610941,1.4482394460436607,1.7381712127931501,1.6585244892309223,1.3937693550415033,1.888212383164855,1.5900340848564607,2.4112142573110895,1.7041873561254397,2.1747651875072553,2.5535657317774234,2.5552294748251576,2.1676258434651996,2.3262164951734454,2.1959964750756784,2.240248424709862,2.1773849115543773,2.6580800743115356,1.5381161818551006,0.9786321040677117,1.6833992047659871,2.018312220332067,1.5944078972418367,2.6795403376583886,2.1526678332697164,1.0970228891464187,2.683564204191167,2.471248436441302,1.3148001414546946,2.4952677261972505,2.4642980644083123,2.356694413632471,2.4523984824771836,2.6688524218137055,2.278378078096307,2.2009613371305723,2.944483911230393,2.63242565672374,2.5872848984375487,2.6157450599775096,0.5971308869404931,2.089182482363485
2.702804036076093,2.533248818735276,2.2329480758050075,2.712097919674752,2.7973620515251336,2.648806055690586,2.804714651821241,1.3205365145342765,1.6079267387548768,1.6633413027170154,2.367144996755262,2.3554942278852558,1.7349163392088505,2.0383117109507642,1.3772126585918303,1.7749040468824044,1.6219944420492185,1.400124621713096,2.0518162297936096,1.532627518154894,2.6480433454987593,2.534085273566548,2.7766103656700816,2.8842407345161822,2.9922067442733726,2.6807873339362054,2.570071637005047,2.5383415328511227,2.4668678248383853,2.511606534316097,3.050607075798576,1.6562191788019516,1.1894498360291694,1.6090300729247182,2.1031383753617825,1.4159307470845763,3.116588868467134,2.4883525833865963,1.5718094303935524,3.124142148595727,2.8691873570679323,1.280559663743689,2.951145758549409,2.8366862481305253,2.2321782768056204,2.2836176298827704,2.696186842843018,3.100709635420391,2.1672508544568925,3.5159938200496534,2.9680902275494985,2.967516774338841,2.8396132218895866,1.305385799013818,2.318899716858828
3.0020927871475283,2.8080068935848406,2.571747442260971,2.905864454763455,2.9714752886494704,3.154606326286337,3.1086090743174073,1.8534692857865547,2.0532822931908687,2.05812162235988,2.9074161032134356,2.90500287088676,2.2787730045927104,2.411877884379311,1.8850248424795242,2.378380022099684,2.173625049031305,1.8597441903377891,2.50097127436765,2.074860403260919,3.0307197950725007,2.406986621870526,3.036306780241807,3.0471955510191244,3.2308991162111296,3.0312124096061255,2.770778959442018,2.9559678412585635,2.6930844363663096,2.9324028991838107,3.2011572340343366,2.0215400437458926,1.3835166815346902,2.2162057321814594,2.648558486729577,1.6658535313912033,3.2214243109288763,2.809477070140607,1.9043655992739696,3.295465440207866,3.1587330522100507,1.710297681216676,3.1305925502326066,3.200270679274708,2.722760475557489,2.8359897662542397,2.9772805450495,2.8521422051974015,2.4103385266990585,3.384718963652896,3.34043602863644,3.1732708574129407,3.1729769409742943,1.414190148090596,2.645371630998068
3.1913894508799623,3.092693958264347,2.901384949694115,3.306195624108858,3.2939067235350334,3.281379464666991,3.332817444618327,2.364285076148201,2.5592389282947545,2.5858275265955983,3.3803239875453457,3.3751268527419356,2.8080922343041856,2.924638334434447,2.387287706906085,2.6904592797538514,2.654015471253251,2.3132283667507902,2.8335838936542768,2.4220076127326715,3.284422763564005,2.7825690660127522,3.2724809120919884,3.555240023060381,3.6315243700231554,3.283196342307123,3.087004626221195,3.1698050867077416,2.9690964023093853,3.151223807296039,3.6003450770253487,2.3165641015771663,1.7589787168135995,2.4556347789829998,2.885083472297707,1.878211275181708,3.482619754987808,3.1048274465341614,2.029127080070334,3.651958275699687,3.4913189215401905,1.8801485435683067,3.437802420359641,3.4456831037466538,3.1877660056725685,3.2594809441323487,3.145871167403062,3.163838699155326,2.772361542125364,3.8427751570005055,3.6013531704806363,3.5857292486529557,3.439196622882068,1.2660101647997657,2.9734654069845696
3.2990354580170234,3.2199121154742874,2.9724899517239893,3.443133131735299,3.4125862020579674,3.3722377948901427,3.434205469980886,2.5126124177834157,2.688595898857244,2.7067072510561005,3.480429677713133,3.4715233619294756,2.929543838441642,3.0552620496914518,2.5127868283147308,2.8130782359245328,2.7708770671844323,2.4393492465968345,2.897276470697907,2.5218369461600436,3.364483795168672,2.853854620278944,3.2972987521569848,3.6030776936257283,3.6847816965949156,3.3155250078119427,3.165189860649737,3.2671115390164918,3.02911777142018,3.256283720558347,3.6629195192578305,2.4910044837673184,1.8740951534995605,2.484818435118602,2.927873705993928,1.917571000353121,3.5727733178127945,3.131478180671254,2.078074239201309,3.7240978960595883,3.528124181869002,1.9100375830309,3.5033651959538363,3.511135423902238,3.239958360683411,3.3090175090910083,3.250969623821926,3.237619451054014,2.8541642653516885,3.9179742476307484,3.636850012738199,3.6050522694044775,3.5029822289404864,1.3950031032264258,3.0566141344434468
2.9131020756067825,2.8505618264604604,2.6015526719904853,2.9696715219728964,2.9750232720842185,2.942478503475579,3.0576908443272792,2.1718591696676133,2.348032842235016,2.3585560420204614,3.0351791322489037,3.0928486855503907,2.568923651310788,2.659486507032213,2.192236785077351,2.467787824523201,2.4162874252390574,2.1166265496255567,2.510214751571776,2.1979442922396752,3.09088397994105,2.238968872316567,2.8147594684083983,3.2892080167750346,3.4014811948649526,2.914238612725837,2.7737199572080713,2.8422615573422934,2.783900534866159,2.85463916560493,3.385292305642925,2.1075035855872026,1.4566277496386868,2.224473095250822,2.6334435965913494,1.5603350119046562,3.2794664586840474,2.860606850872101,1.6838300704481703,3.374422091548266,3.1498985428407846,1.649840424497295,3.224222895800277,3.231800716614316,2.9950116747250757,3.10036566884125,2.8689016371907052,2.8739938502425875,2.545090934411023,3.559209619661144,3.3683936957360197,3.3094061081450925,3.2320998807944563,0.9810408021233717,2.7056556111500862
3.3446020497829623,3.2152753840246246,3.0222087335814085,3.428345548395997,3.3947439465238296,3.380096770637783,3.512029748490681,2.307330126301997,2.4677586723775846,2.5322981150402124,3.3445728272991757,3.3321229233027236,2.7251820410615757,2.8215435738395755,2.311926141346717,2.6388022516697314,2.586321849184047,2.27336879380208,2.8193592132629233,2.429018132633565,3.480829112592014,3.164063956705662,3.430940639479012,3.5965739937094883,3.6899450071608944,3.2649172115351233,3.2164382570873338,3.2319200294490287,3.5186233233204467,3.2119517755841387,3.6894531468834892,2.3819601819925973,1.902488277208163,2.640494694727528,3.1117422136167514,2.1837865827363667,3.669764319588772,3.3977454598807846,2.1999616639204076,3.7155645785748153,3.5196368252242323,2.1036103114440614,3.5149356072058526,3.641806977749011,3.6078109905327196,3.662136327460228,3.3380238668700914,3.337025604481803,3.0190185436347905,3.8843285568577857,3.7863414744303983,3.64686585266949,3.8151245455283855,1.6060043112082474,3.09386557525202
3.3864830056251005,3.2464119525853525,2.999841630944538,3.416691827550241,3.4481335316925334,3.3969842978719074,3.397169647832707,2.461220112819513,2.702483697419391,2.6886942601826074,3.487174730105627,3.4732176727232913,2.953693734700069,3.077155462113894,2.5061460586019577,2.8783877741485067,2.7482459543252236,2.4573942955354515,2.9363050177112062,2.5433662436734017,3.3500208892523347,3.0863370233617577,3.52125814136609,3.61178531561406,3.635673760215773,3.3516239425099354,3.072079177115206,3.3032687886771783,3.0975231530782112,3.2398168694051654,3.6563271888338873,2.4522140230669733,1.977322487865009,2.492275418507504,2.872975480193893,2.0374645675408884,3.4971601133333134,3.106913781481887,2.2748864684667214,3.7790448969501442,3.5339044281250755,1.984860415584697,3.501408506385411,3.4468479673215615,3.1719272437062886,3.2452005915850193,3.170069968756591,3.2443846309480238,2.850913943815499,3.8505679244772533,3.639037178140987,3.7354655826005096,3.490271029248753,1.414686201638364,3.0722355186543044
3.5913143054473515,3.5514194089038718,3.449198911415952,3.933326950562364,3.794098756755809,3.6464984411921275,3.765616672728436,2.471258021958388,2.726518357303532,2.7058461650079924,3.444536427943209,3.478328117154718,3.0410996616840227,3.048776867927178,2.53422440885948,2.5488922958418843,2.780530309502161,2.4783709402678755,2.8338684948917234,2.383217765358834,3.5890381660971156,3.124388916364538,3.247760397265241,3.8397737457279515,4.000073842791498,4.070372904860121,3.757581345118019,3.8404959586659664,3.117430899919768,3.8265947559942117,4.066067297649081,3.5371615407493837,2.992548703794563,2.5945072076518727,3.146782669586375,2.2922252915930077,3.9543571527528623,3.3363697916375137,2.5147561333808364,4.100500077953222,3.9586983492540666,2.631829174276062,3.8779552369305357,3.6665825972397954,3.18330694052973,3.2458795660852076,3.560418260290017,3.6542114397475727,3.5778633194395986,4.012860243897262,3.883070799429142,4.065456764764933,3.701929949701719,1.7500747777580719,3.3319604722148832
3.6747564280574365,3.5482247950620946,3.3385117558042694,3.762088395153605,3.7587130409643836,3.7328342963767844,3.778800625467071,2.6993371002566615,2.9176918153123665,2.924136896915482,3.8106396578542494,3.786624425383924,3.177937001861537,3.2971951271612467,2.7374195178388976,3.0302710051800545,2.999959414570555,2.671633160393392,3.209040706758332,2.7794610367197254,3.7289331081845636,3.4888140703628614,3.8405845488625356,3.9639382560672805,4.054020580213633,3.680649527848951,3.4572130651062363,3.6169328370665075,3.513606607852528,3.6037222942567078,3.995931275214289,2.7246636558150708,2.217076538818946,2.797255897434478,3.262496884786198,2.318963361871003,3.9111586525340423,3.5171506903370933,2.521528912875268,4.089520138452975,3.9205914224951,2.321656437603432,3.8218067285835797,3.833654078051428,3.6780804558842237,3.738769502974934,3.544220462599485,3.6275850671389116,3.1933142875140192,4.161765933022752,4.04164517565136,4.036219719358561,3.899307771999007,1.812515360945657,3.399454990942143
3.2999845353322153,2.307565174574299,2.4207989379250785,3.1602052278755335,2.992906275194593,3.577715117423195,3.070325651851243,1.9462401577748984,2.1533564701478753,1.747824199685051,3.1713283488788617,3.1399834401827933,2.474340773733679,2.5969907816190982,2.012236938802685,2.4073972978289055,2.0211812165270837,1.9849449724892723,2.0831355013545068,2.0215777463327447,3.0724922798994077,2.6889131280055856,2.8022053626315793,2.9120080651699296,3.121355105795934,3.4442915908066256,2.4004706484570817,3.348381783860122,3.1123616362115922,3.296345143156993,3.0355831865730947,2.0208176487022778,1.6243935705564614,1.390034833527791,1.9317173674010728,1.1078456894622348,2.7211376964601794,3.3672009054355305,2.3766026091792734,3.738570369146248,2.816438677193543,1.9539911763433069,2.680634326912966,3.0703944143362816,3.2279584516742417,3.7342661675257003,2.3881213910808707,2.4863182301307067,2.9850056078964213,3.3558603638511513,2.909403585951915,3.8043876273139756,3.1230734746498703,1.0610501294023273,2.6611050187080725
3.19670083941903,3.21813300935995,2.978162615553957,3.26273302045648,3.28726289245499,3.2317807043227846,3.3163991472195775,2.235949042329421,2.3657069845771854,2.42731704650625,3.226972478715041,3.1801192457615874,2.630421514827878,2.7123787359733766,2.226445729355798,2.5541212625001735,2.4561020902424424,2.198168514707473,2.8139859242415226,2.4193981678290775,3.2906781318706217,3.232414959936749,3.312430418268694,3.5116922337443204,3.5616185421653412,3.2000418824708206,3.086776244730729,3.086460690569221,3.0820619564834213,3.076780146330058,3.530817560361633,2.451083394684979,1.9362026405145834,2.6047258367217903,2.8540309576227196,2.680956181943753,3.6341519401396334,3.1900758839843415,2.148046045602863,3.5997189520365356,3.3766002635712122,2.0268563810542974,3.259571863408244,3.362008594028755,3.2030998207121235,3.2241369224017395,3.251688906188847,3.3295511863110425,2.8619212245090835,3.676380179389669,3.508191878293721,3.490400818739341,3.4652044514629528,1.8737538621226462,2.9799701836801944
3.525108754112826,3.3978089183708216,3.2248624232213183,3.5826748240032065,3.597283561557312,3.5314019561724517,3.6149179642605866,2.2956549622262976,2.4423191035217124,2.498710896322923,3.3940236619668194,3.3427055048399996,2.6499587720751574,2.830167363005914,2.2845032047242517,2.6264087978766266,2.565501755190708,2.2639861283996936,2.8708678234091294,2.4453684012041568,3.559883503881158,3.782439215698912,3.7510317441306147,3.766047731354411,3.8256530824213644,3.4308588087258176,3.3888716810848263,3.3992934474504,3.4503664308130566,3.386748140122235,3.7903528371388173,2.53321540490376,2.081884622386578,2.6510071743672747,3.1218026977828166,2.326821212153203,3.847444258306161,3.421975905003694,2.3761333622188627,3.8467768468883086,3.7252706696542948,2.176802286161043,3.5026024460309477,3.632289660187024,3.498279429015662,3.5616423684849394,3.5645291625117177,3.677138790986813,3.098161348986893,4.066450413433498,3.824524333399281,3.786875324527883,3.779280141635959,1.9922353241967918,3.1964615663427205
0.6460286902595062,0.5380217982347368,0.4949056191213403,0.64553999834816,0.8235386017398995,0.8915332371375997,1.0243656409325772,-0.11500697188732403,-0.18024916417555073,-0.056754031028278,0.692807848399633,0.8844511382548927,0.033716221074317244,0.05467249320511396,-0.23454851475938945,-0.04537648925717179,0.0751475395120236,-0.01988744906743254,0.38153550392598934,0.05068914731991591,0.9713063430590626,-0.3969682113940081,0.7147651507175896,0.8096004495959201,1.0521523636779484,0.4434944537682842,1.6844122068443081,0.43419615333044226,0.7168163097670576,0.36764036437619746,1.312259796248137,-0.3426346040073183,-0.944494346377501,2.015212866324265,2.164954265645842,2.9935626756052836,1.0949815262071398,0.5916214437383484,-0.26773878592762684,1.3781220899995397,0.8290761147761715,0.8856140451614669,0.8344973368989861,0.9389871668786022,0.7049231640218497,0.8686142259669167,1.9557500414461293,0.34534999549966894,1.4031852636053412,1.5606191900089028,1.2080891043102742,0.8399608136059942,1.1673376402426907,-0.846462148635275,0.6680358393014294
1.470190686019541,1.4850946557023406,1.2906160599234444,1.4267207180364971,1.6471383125546208,1.6397915684130864,1.7356803784361416,0.6541065773138373,0.6149714493692932,0.7558302832234036,1.3113212684811608,1.3628820969832907,0.8329613482779575,0.8631970773580117,0.6230434179241994,0.8511833907115055,0.8777059985876964,0.6786583242547608,1.2266882433578112,0.7991657907096856,1.9996149681652255,0.9554015285724757,1.6816406476690866,1.792093177038828,1.9054538906976004,1.3413806766438705,2.350776784808419,1.2298061082964717,1.8982686660482182,1.1936117204524315,2.1640278128433947,0.5013063606637813,0.03919192795555971,2.13413880392916,2.479441760065322,2.3560217572635005,2.246322184649002,1.8659627094915225,0.3371310888074343,2.1506860397793384,1.7532836969635657,1.4584519803242644,1.696996701552514,1.9941383153979673,1.776142596278582,1.8809557898650173,2.467711386469569,1.437580505419518,2.2014783514439253,2.2285848244751736,2.1693013908124277,1.7716441974341743,2.101719904333789,0.1345192178332237,1.4785506503348638
3.2671250801157434,3.1189464294047546,2.9646770984217374,3.314750743486042,3.310850627155004,3.2658163106530864,3.3566879194892567,2.16803924276506,2.311849852434053,2.3698873404948926,3.1702350394450276,3.164978954390852,2.540458911536334,2.651778926057607,2.1548080873490316,2.4608473943325837,2.431165456235343,2.154582825134295,2.671343811103806,2.2880936471080684,3.32636621614209,2.967521445084339,3.354370409522384,3.450676377332757,3.554156291755029,3.1486820027441076,3.1498959674463984,3.1114391294273545,3.0826779056369764,3.096766656119304,3.5445050649414123,2.3013529630092644,1.8223998983807441,2.6627044460441116,3.042552153198358,2.6504384764174294,3.464852941706701,3.100677086068024,2.1139603812440906,3.6220653033000008,3.47320105184012,2.0756222120527417,3.3332573230695117,3.4103985110691735,3.228724512140075,3.280549902760522,3.3426264729396387,3.155829361462487,2.886182077814464,3.706826283570139,3.6032057631754304,3.5289300418601632,3.4913777853819354,1.496759037738442,2.957749539805708
3.1218507538832845,2.978787479191339,2.8403736379401012,3.1148502671909912,3.1234232502652515,3.116915473464124,3.271652194162777,2.1414827341999647,2.2902149496005637,2.2899667139949673,3.0320306740983485,3.032402516456276,2.4907870350877985,2.62181870821943,2.114536564937615,2.361530242512583,2.3388070208627245,2.1138232217127397,2.6269873426112635,2.2407635550955605,3.2664711426172954,2.6330628681275945,3.13231689165311,3.379939333437612,3.443875869457587,3.042757308508662,3.1622424478009834,2.997835346639721,3.0336629315733936,2.9954416297987465,3.444520050208034,2.2173703088847168,1.7801153462419053,2.685888575374818,2.9959571726487373,2.8707524295535345,3.3868139378610063,3.061823547810596,2.007897777724561,3.5512780448598855,3.3420598275592295,2.012322037973231,3.2009539932637523,3.4116108451692666,3.2332354857542787,3.282039958183815,3.3797589933466736,2.9733602848568847,2.86918733832139,3.5463487191307514,3.5075459856260043,3.3827420267518633,3.4651850704051275,1.3075870095378024,2.8753141642990783
3.1242836690096643,3.02337360314766,2.3013057331965174,2.853807803098528,3.120214995443111,3.2125884534837867,2.8480625831378132,1.353209302537103,1.4739762284643845,1.54896107034956,2.1696507535232383,2.2169354279195566,1.5208866138368686,1.6080629777346336,1.390006229182132,1.559279496156527,1.5366928394451893,1.2605366098236217,2.4279107908782476,1.5354711626535271,3.1686858521132537,2.926568609960844,3.3945168156238603,3.0894916187860524,3.3700511573794336,3.1358838120052357,2.7474250229260235,3.0091070284478185,2.431164318017133,2.9946222202669297,3.617232066824728,1.7400001567568144,0.9853854211398694,2.1178051860206124,2.6037217743972487,1.0795842744785829,3.1794043124534612,2.178485620084284,1.5955480723542137,3.689008802545839,3.211080445033349,1.0703132395695494,2.4049570411763677,2.9315767759886726,2.5295335050619756,2.605251989411721,3.095445832506767,2.7040288620933772,2.150338318686153,3.2446500304301056,3.250378707997573,3.515483040134273,2.753755455279624,1.544726778562052,2.447230157546954
3.462571441956816,3.379342925485292,3.1816609296001985,3.590782211263485,3.5390642405131616,3.6029932672107488,3.6176327417644565,2.5283082390308254,2.6680356785115547,2.69441019210206,3.5452541453712323,3.4986939627641314,2.867689499855192,3.034085533792909,2.51181513445844,2.790521898557233,2.7865083182555646,2.4623546417005815,3.0913605320270165,2.63174827138896,3.532464839473918,3.551802843964943,3.6437818488309315,3.7548988966108023,3.8612979665255835,3.4281719692116335,3.422748360693255,3.4371313844886426,3.432666344874723,3.4334634121108265,3.8594735528711155,2.5739617795642142,2.091544975167862,2.6944888783822627,3.1798792443672275,2.3271071805301236,3.7398566418878447,3.435658995902608,2.4231672674068325,3.9344241060085987,3.802917619694515,2.2400393213699266,3.619872372403203,3.722238237302171,3.517989572863537,3.5753696830979282,3.514738524967409,3.4996433388851367,3.139059729822034,4.070280003814604,3.8266304227658874,3.870131682836156,3.816338135537538,1.7862087241383764,3.24526447525893
3.9488486967460568,3.8048202140651837,3.7470157916121454,4.079605761178809,4.0672147666943,4.0594614359251135,4.077162883527168,2.8155053669776375,3.026421345830016,3.032711709619277,4.041899489951033,3.976994549575442,3.235855349668945,3.3629991370752244,2.8365080096490085,3.157100920919993,3.115629202726992,2.7958204406473226,3.3853284364300986,2.9409201699615806,3.9644497183067116,4.199941123369468,4.21521458461609,4.2709363316047035,4.34867092385381,3.9478915827292815,3.708090300993602,3.8583309980715037,3.773900734623847,3.8286249122689098,4.257327172947604,2.9821424076053504,2.5502547884498914,3.091505452394265,3.543869365880462,2.752600732372157,4.151749698868079,3.7769916214051173,3.0089963544477265,4.301488182983217,4.27968434590119,2.654882464194361,4.065784332492118,4.084057283989568,3.904151515313667,3.9312908392601926,3.8227492449816194,4.001374764358961,3.4984223850568417,4.516970715744364,4.27719669131388,4.320429316749233,4.183710042680549,2.3027646102173103,3.6645235040523527
4.126647774790622,4.03960571325337,4.125107306849697,4.183850585759296,4.178727942865076,3.939687982377934,4.0690231016808145,3.429183048135169,3.6332344542942434,3.5106635231935104,4.605593655236676,4.440770644871024,3.7559801793650265,4.013863668971908,3.4109453854455505,3.87804284674611,3.6152487943987333,3.198337436453989,4.09217066364028,3.5735411100695873,3.9827999991915997,4.877010941979539,5.246508872738402,4.055913822887503,4.2111623390454715,3.9728367053023144,3.715976694000956,3.829781059647847,3.5436708269925807,3.866911554312717,4.234198531551704,3.077553610295368,2.517776077309616,3.3017936861761408,3.7167319803363132,3.067914368270249,4.26593668035999,3.730799130415142,2.793189409029917,4.403388841097243,4.045973407873662,2.435129524446766,4.496445455668781,4.03637111483529,3.657940558917764,3.74030441029574,3.816584888906216,4.214032809178138,3.369524818023117,4.732982527934154,4.067513271333386,4.175119567664508,3.967942437176589,2.406789029966043,3.840643236510358
